ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.003703704,1,red,10,B,267.6196529,397.3877528,31.9912626,48.0840977,270.7747355,397,265,392,258,9047,265.9862876,397.2624303,25.22321647,47.8799953,233.9586664,397,265,392,258,8970,99.14888913,457.8961039,411.987013,98.68524985,66.60458604,1780.511791,402,433,414,463,77,0.851110865
0.001234568,1,red,10,B,356.950873,358.824531,83.34738267,40.94009974,-400.305042,357,351,345,258,9221,282.3955281,370.2097147,31.83925841,42.12240967,22.53399718,368,285,350,258,3891,42.19715866,411.4983089,350.5221721,65.2237392,37.94805469,362.2434128,350,398,345,351,5322,57.71608285
0.000411523,1,red,10,B,465.0478302,340.0853131,66.94844534,36.25824753,304.6512517,343,458,345,458,9471,288.9937107,353.9874214,31.71041774,45.67150005,289.3163761,353,287,345,316,159,1.678808996,468.0539089,339.8479381,63.27118564,36.03273414,347.453156,343,459,345,458,9312,98.321191
0.000137174,1,red,10,B,478.5399307,339.3622626,66.34557097,35.71354551,318.2897942,341,470,345,460,9529,276.6612903,332.1129032,28.63904451,45.6383161,295.1864093,336.5,274,315,270,62,0.650645398,479.8620471,339.4097391,64.47166991,35.6376576,308.8240143,341,471,345,460,9467,99.3493546
4.57E-05,1,red,10,B,481.5619581,339.4475576,67.48642134,34.95915605,306.7207604,342,473,345,458,9458,279.3157895,336.75,33.61277952,38.53383794,330.4933333,341,271,365,265,76,0.803552548,483.2002771,339.4694095,65.17835826,34.93011696,302.1076622,342,474,345,458,9382,99.19644745
1.52E-05,1,red,10,B,483.1336485,337.0291147,64.84210454,35.49202443,269.2086366,340,476,345,458,9308,275.5227273,339.75,34.48861534,39.10518017,666.6453488,347,267.5,322,258,44,0.472711646,484.1197107,337.0161917,63.35011266,35.4758123,270.0887448,339,476,345,458,9264,99.52728835
5.08E-06,1,red,10,B,483.2894487,338.9998946,65.60891996,34.74197987,297.0191113,341,475,345,458,9487,279.5211268,345.943662,31.58519506,35.00811633,475.2297787,339,277,325,281,71,0.748392537,484.8259346,338.9475361,63.35686861,34.73656582,306.4762625,341,476,345,458,9416,99.25160746
0,1,red,10,B,486.205842,338.2836655,66.0761644,35.2188759,269.3003886,340,479,345,446,9483,264.7407407,337.2222222,31.42477402,43.85037452,224.5303983,342.5,263,350,271,54,0.569440051,487.4741754,338.2897444,64.05454738,35.16614366,268.2265117,340,479,345,446,9429,99.43055995
10,0.5,red,10,B,261.5169686,442.2834907,32.11242779,56.39206355,2.485427554,442,262,435,257,7838,259.4904762,442.9779923,22.95628655,55.85642006,165.2378519,443,260,435,257,7770,99.13243174,493.0735294,362.9264706,67.95747489,61.2526737,-56.35272169,353,491,350,521,68,0.867568257
0.1,0.5,red,10,B,261.4788338,452.1650146,26.95017803,57.15387656,146.4115291,452,263,472,258,8575,260.8330994,452.3384795,23.50968331,57.02819725,181.4965505,452,263,472,258,8550,99.70845481,482.32,392.84,107.9134375,69.55254608,1342.136667,392,466,330,424,25,0.29154519
0.033333333,0.5,red,10,B,262.8821473,451.4010376,25.68848908,56.01926765,225.6482161,452,263,457,251,8867,262.5135013,451.4434527,24.04678382,55.86146752,231.1089839,452,263,457,251,8851,99.81955566,466.8125,427.9375,66.6145317,114.7841271,2131.9875,414,473.5,602,480,16,0.180444344
0.011111111,0.5,red,10,B,263.8837108,432.4484192,25.5087735,52.02927653,205.7286291,432,263,449,251,9141,263.5515125,432.5557869,24.30825909,51.92870327,226.2540042,432,263,449,251,9124,99.81402472,442.1764706,374.8235294,30.88736654,72.82190201,-548.1544118,364,436,350,447,17,0.185975276
0.003703704,0.5,red,10,B,269.7633023,390.1336395,34.7417489,45.99403215,173.6260789,389,267,389,258,8927,266.9009359,390.3686373,25.222213,45.9139149,181.8165708,389,267,389,258,8762,98.15167469,421.7636364,377.6545455,89.58650887,48.60124641,1681.472727,375,388,377,351,165,1.848325305
0.001234568,0.5,red,10,B,405.930351,348.1600044,88.88439939,40.33660667,-621.0210805,347,412,345,435,9031,280.3713843,370.6678719,32.52463963,44.22170735,71.1988631,368,282,357,271,1936,21.43727162,440.2494712,342.0031025,65.48282184,36.89753267,173.2916095,343,432,345,435,7091,78.5184365
0.000411523,0.5,red,10,B,476.1178724,337.7034037,68.58837478,35.70290584,169.0663785,340,470,345,458,9137,278.7891566,356.2289157,31.91025488,45.90710655,177.1152245,356.5,276,373,251,166,1.81678888,479.7862876,337.3616499,63.53427951,35.40031617,237.7073568,339,471,345,458,8970,98.17226661
0.000137174,0.5,red,10,B,481.158372,335.9482286,64.78752994,34.74240723,204.3149595,338,474,345,458,9484,284.3866667,352.9866667,31.2041635,43.34821089,263.261982,354,282,328,271,75,0.790805567,482.7268573,335.8124136,62.54678353,34.63443981,230.8134463,338,475,345,458,9409,99.20919443
4.57E-05,0.5,red,10,B,481.8332804,335.9712261,62.49117183,34.96801358,201.9361672,338,476,345,458,9453,270.7666667,339.7333333,30.65354055,35.82578688,407.7163842,341,266,357,271,60,0.634719137,483.1815182,335.9471947,60.31397258,34.96311912,205.770127,338,476,345,458,9393,99.36528086
1.52E-05,0.5,red,10,B,483.7331642,335.5265884,64.15803445,34.93760269,189.6833484,337,477,345,458,9459,272.4655172,329.8965517,30.83300551,35.94180953,175.7683001,335,270,368,270,58,0.61317264,485.0365919,335.5613233,62.11913007,34.93046725,182.4035005,337,477,345,458,9401,99.38682736
5.08E-06,0.5,red,10,B,484.2118626,334.0212835,65.28829929,35.61160436,218.5108874,336,478,345,469,9256,272.7866667,324.7466667,32.84290755,38.8135158,412.8641441,322,270,322,281,75,0.81028522,485.9390045,334.0970483,62.61395524,35.57660814,200.8168134,336,478,345,469,9181,99.18971478
0,0.5,red,10,B,487.9165702,335.9431878,63.98295132,35.46700125,306.3369053,339,481,345,458,9505,275.3658537,338.902439,36.02274011,30.92151749,334.4365854,339,271,345,251,41,0.43135192,488.8373838,335.9303677,62.52584944,35.48631526,308.987513,338.5,481,345,458,9464,99.56864808
10,0.16,red,10,B,262.1905079,446.7649647,35.40031782,57.78216176,-171.6032179,448,262,443,258,7501,259.2737211,448.0704549,23.07020724,56.68310372,140.648774,449,260,443,258,7409,98.77349687,497.0869565,341.6304348,59.00449828,47.99215078,-315.7257525,337.5,487,357,471,92,1.226503133
0.1,0.16,red,10,B,262.5344987,455.2277147,26.48518457,56.42163043,161.8538429,454,263,443,250,8638,261.9830587,455.4177303,23.67596209,56.29326072,208.5267481,455,263,443,250,8618,99.76846492,500.15,373.35,71.2447782,53.29093435,-470.1078947,357.5,504.5,348,542,20,0.231535078
