ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.003703704,0.16,green,10,C,496.2386201,333.0170443,62.27203448,36.32619358,143.2200827,335,492,345,462,9798,268.5797101,356.7681159,28.10819736,52.87475349,248.562873,351,271,334,260,69,0.704225352,497.8532223,332.848597,59.4101423,36.13004197,181.1229232,335,492,345,462,9729,99.29577465
0.001234568,0.16,green,10,C,509.1760961,332.8445426,64.67017842,36.1984907,240.4669963,336,503,345,470,9739,271.9302326,331.0930233,27.17789311,38.25964799,378.8875969,330,273,315,274,43,0.44152377,510.2282384,332.8523102,62.82381851,36.19098459,238.0409322,336,503,345,470,9696,99.55847623
0.000411523,0.16,green,10,C,506.101066,333.146269,62.31075077,35.78805466,228.7051542,335,500,345,485,9756,274.7857143,329.8214286,32.90880457,30.77282781,-182.5582011,334.5,281.5,347,303,28,0.28700287,506.7668586,333.1558388,61.12554956,35.80239128,227.6499889,335,501,345,485,9728,99.71299713
0.000137174,0.16,green,10,C,505.8849404,332.1860299,60.62831403,36.35777906,218.3214067,334,501,345,477,9821,257.7407407,331.2962963,28.76107491,34.70514794,264.3105413,340,253,343,238,27,0.274921087,506.5690219,332.1884827,59.27473763,36.36389271,217.6112106,334,501,345,477,9794,99.72507891
4.57E-05,0.16,green,10,C,504.8966925,332.5603307,61.41988432,36.47710806,243.8354318,336,499,345,486,9796,260.2941176,325.7647059,34.93416268,38.20523431,441.4652406,320,255,299,221,34,0.347080441,505.7486171,332.5839992,59.76860676,36.47078258,237.3821467,336,499,345,486,9762,99.65291956
1.52E-05,0.16,green,10,C,505.9706271,330.8585222,60.91914106,37.05335771,231.9481717,333,500,345,486,9839,266.962963,330.5555556,33.79972859,35.59962547,119.982906,336,268,336,268,27,0.274418132,506.6283123,330.8593559,59.67149176,37.05901916,232.0687056,333,501,345,486,9812,99.72558187
5.08E-06,0.16,green,10,C,511.9792434,331.6177914,62.82817169,36.74838971,230.2888242,335,505,345,503,9780,262.1176471,326.1764706,17.08026036,46.00982951,140.6029412,324,257,345,253,17,0.173824131,512.4143194,331.6272662,62.00698281,36.73247334,228.0876571,335,505,345,503,9763,99.82617587
0,0.16,green,10,C,512.8468826,332.3706194,63.9589741,36.78714045,268.1917515,335,507,345,491,9816,258.2727273,334.3939394,25.98830594,36.91877858,69.07670455,345,255,302,255,33,0.336185819,513.7056118,332.3637943,62.31349122,36.78840103,270.6140593,335,507,345,491,9783,99.66381418
10,0.125,green,10,C,260.955916,488.5802662,43.34776741,62.09558566,-205.2094174,488,257,477,262,9618,256.3231455,490.9892815,25.01159362,59.61364492,314.8442621,489,255,477,262,9423,97.97255147,484.825641,372.1692308,106.5200255,68.14218819,1273.606979,357,475,357,422,195,2.027448534
0.1,0.125,green,10,C,271.9138111,478.6896155,70.35318597,67.40994747,-1377.320559,482,260,470,273,9572,257.3896823,485.7533488,26.87877586,60.83941937,343.0740935,485,255,470,273,9033,94.3689929,515.3209647,360.309833,114.1261895,61.8201802,328.5583622,350,504,333,504,539,5.631007104
0.033333333,0.125,green,10,C,325.310053,425.0461868,102.9786306,72.79885229,-3605.171454,427,283,350,268,9808,273.5958048,448.5163372,24.99573118,61.83726546,185.3042106,449,273,453,268,7437,75.82585644,487.6601942,351.4685521,84.78661475,52.74770196,249.2179833,348,482,350,530,2369,24.15375204
0.011111111,0.125,green,10,C,469.0216106,338.4860347,85.25783424,42.74262342,-712.982571,338,473,345,483,9810,273.8772414,396.4096552,29.51799887,59.06875538,-159.6733987,394,274,395,262,725,7.390417941,484.6125055,333.8669089,67.04700675,37.49089081,216.4553032,336,480,345,483,9084,92.59938838
0.003703704,0.125,green,10,C,501.5209648,332.0223896,60.94832098,36.39240627,209.943042,334,496,345,486,9826,266.9512195,338.9268293,34.03377089,61.59561277,352.6463415,337,273,322,238,41,0.41726033,502.5038324,331.9934594,59.10996663,36.2525235,216.196366,334,496,345,486,9785,99.58273967
0.001234568,0.125,green,10,C,505.7309106,331.5961617,60.69812389,36.2758734,209.1621728,333,500,345,481,9796,268.75,343.3571429,36.70566108,65.2250885,803.2407407,334.5,270.5,350,221,28,0.285830951,506.410217,331.5624488,59.41076601,36.16010481,215.554343,333,500,345,481,9768,99.71416905
0.000411523,0.125,green,10,C,506.0914292,331.2976811,61.19053427,36.32534805,200.3881871,333,500,345,462,9789,266.0588235,323.3235294,32.75986197,44.39541376,-274.8983957,321.5,268.5,318,273,34,0.347328634,506.9280369,331.3254741,59.60007125,36.29379923,195.3215586,333,501,345,462,9755,99.65267137
0.000137174,0.125,green,10,C,504.6951344,331.7454194,60.29966898,36.20944803,222.0373136,334,500,345,498,9824,257.625,317.96875,27.15516941,53.68815835,160.2137097,318,253,260,240,32,0.325732899,505.5025531,331.7904412,58.69785039,36.13392737,211.0947032,334,500,345,498,9792,99.6742671
4.57E-05,0.125,green,10,C,505.9486943,332.4475166,60.58406771,36.23782107,198.45506,334,500,345,486,9765,269.952381,332.3333333,29.06970277,37.20797406,409.2666667,328,274,294,274,21,0.215053763,506.4573071,332.4477627,59.63475528,36.23766222,197.984478,334,500,345,486,9744,99.78494624
1.52E-05,0.125,green,10,C,508.4949485,332.4249413,62.39493844,36.04720452,207.0335818,335,503,345,516,9799,264.7391304,337.8695652,28.86995511,38.98636632,193.3735178,345,260,283,293,23,0.234717828,509.0684329,332.4121318,61.32111715,36.04119343,210.2155789,335,503,345,516,9776,99.76528217
5.08E-06,0.125,green,10,C,506.7648495,331.8395037,59.82792632,36.61456902,202.9135319,334,501,345,495,9832,253.3214286,328.3928571,27.09114051,33.28367333,282.9431217,332.5,246,324,238,28,0.284784378,507.4886781,331.8493472,58.34030092,36.62472731,200.2116472,334,502,345,495,9804,99.71521562
0,0.125,green,10,C,510.0220551,331.4736254,62.03653631,36.53175482,213.5607058,333,504,345,478,9839,259.7142857,343.7142857,34.1615908,26.99470848,211.7142857,345,255,316,255,21,0.213436325,510.5574455,331.4474435,60.99241074,36.54610992,220.1544404,333,504,345,478,9818,99.78656368
10,0.09,green,10,C,335.723961,424.0240123,115.0929478,75.07724018,-4435.538527,426,283,350,262,9745,270.1518355,453.5063142,26.48924277,62.72427902,-50.8248684,456,268,462,262,6810,69.88199076,487.9229721,355.6223586,96.03329452,53.77071061,284.9627184,350,479,350,405,2934,30.10774756
0.1,0.09,green,10,C,408.2092042,378.4840935,135.7220982,72.70752679,-5254.68098,362,406,345,268,9713,270.9990045,434.1294176,29.31612015,66.20285642,-161.2687285,436,273,391,268,4018,41.36723978,505.1108573,339.2375264,90.22997526,46.89127025,337.8471483,339,501,345,512,5692,58.60187378
0.033333333,0.09,green,10,C,474.9443141,343.5837838,99.07842876,50.06912238,-1735.772568,340,486,345,503,9805,269.8873751,417.8864668,30.18443359,65.95720933,-97.45279828,419,268,443,260,1101,11.22896481,500.8826976,334.1849724,70.36274361,38.56711411,228.2864365,336,497,345,503,8704,88.77103519
