ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.000411523,1,red,10,C,464.6601826,340.4217561,55.13505209,35.13397304,82.86749608,343,461,345,470,9202,272.5135135,340.4774775,29.97843615,41.31780308,56.58894349,345,274,367,267,111,1.206259509,467.0216722,340.4224422,51.0676234,35.05608386,83.14476608,343,462,345,470,9090,98.78287329
0.000137174,1,red,10,C,468.3413515,340.9580443,57.22158788,35.51066306,115.2724636,343,466,345,462,8938,266.4964029,337.0791367,30.43462323,40.25409597,182.851736,341,267,357,262,139,1.555157753,471.5299466,341.0193204,51.5525848,35.4298174,101.6604807,343,467,345,462,8799,98.44484225
4.57E-05,1,red,10,C,467.8306771,339.6284616,56.83718268,36.03353337,114.2998458,343,466,345,475,8847,264.5333333,334.0444444,30.29945076,40.83363895,45.83432836,339,268,350,255,135,1.525940997,470.9809458,339.7149908,51.14652963,35.94993796,97.50036603,343,466,345,475,8712,98.474059
1.52E-05,1,red,10,C,467.5129716,339.9708848,55.36397832,35.86812957,113.357561,343,465,345,450,8827,266.5625,333.0138889,27.15707193,39.23463329,24.29982517,336,268,345,262,144,1.631358332,470.8455603,340.0862605,49.22389588,35.80070445,91.26545443,343,466,345,450,8683,98.36864167
5.08E-06,1,red,10,C,470.53415,340.5325239,54.48689147,35.17369462,143.773095,343,468,345,462,9224,262.66,330.8,27.21898476,38.2279183,160.1838384,333,262,325,268,100,1.084128361,472.8124726,340.6391933,50.14455279,35.12608664,121.1914567,344,468,345,462,9124,98.91587164
0,1,red,10,C,474.2267589,339.5176161,55.32858788,35.52983768,113.0866746,343,471,345,459,9111,273.4727273,333.3363636,24.43779187,34.654329,-15.06872394,333,273,339,255,110,1.207331797,476.6801467,339.5931563,50.91986967,35.53563179,99.29929967,343,472,345,459,9001,98.7926682
10,0.5,red,10,C,274.6085809,423.3673282,30.03424021,57.10725139,-67.30044472,424,277,425,290,8717,273.0709491,424.1137731,24.61595635,56.6492276,57.30400012,424,275,425,290,8640,99.11666858,447.1428571,339.6103896,64.37814158,45.34202067,539.4642857,335,453,298,460,77,0.883331421
0.1,0.5,red,10,C,274.3869264,438.3342331,25.85965486,55.23935339,64.51796169,440,278,445,278,8521,274.0515355,438.618661,24.79154664,54.97554077,100.5860234,440,278,445,278,8499,99.74181434,403.9545455,328.4545455,70.43232299,47.76602426,425.4502165,325.5,407,299,330,22,0.258185659
0.033333333,0.5,red,10,C,275.9095587,441.8043677,26.80846973,51.00983243,114.373271,442,278,445,293,8746,275.4009174,442.0713303,24.8450604,50.78428552,154.9671556,443,278,445,293,8720,99.70272124,446.5,352.2692308,75.90955144,48.49045901,1893.58,359.5,469,328,323,26,0.297278756
0.011111111,0.5,red,10,C,277.8907674,410.5627401,24.80469233,49.1882251,128.6187886,410,280,414,294,9109,277.7237204,410.7410017,24.58640829,49.02834798,136.6970403,411,280,414,294,9085,99.73652432,341.826087,344.0869565,27.14716154,64.16662475,1454.288538,350,336,373,336,23,0.25249753
0.003703704,0.5,red,10,C,283.1025294,373.3192186,33.49794216,40.86924872,-16.01680977,373,283,350,288,8856,279.0132075,374.2701651,25.03994337,40.62312737,45.49365981,374,281,350,288,8480,95.75429088,375.6836461,351.924933,58.52314748,40.72230565,667.0568336,355,357,345,345,373,4.211833785
0.001234568,0.5,red,10,C,420.9326633,343.3453936,67.0439386,36.52843905,-107.6717364,345,425,345,443,8955,290.1904219,357.9657925,30.91731497,39.53720538,104.8786674,358,294,345,307,877,9.793411502,435.1525508,341.7570579,53.10170866,35.83537756,99.4599758,344,431,345,443,8076,90.18425461
0.000411523,0.5,red,10,C,468.5394869,339.3272096,54.45900578,35.85867588,75.97111345,343,466,345,470,8927,279.8203125,344.65625,25.42440814,35.69588024,107.7645177,346.5,280,348,294,128,1.433852358,471.2848051,339.2496875,49.73841813,35.85721354,90.36522883,343,467,345,470,8799,98.56614764
0.000137174,0.5,red,10,C,472.1186385,339.9540648,54.4086189,35.96329186,90.2569651,343,469,345,462,9078,273.755102,339.9183673,26.40566216,43.98375367,239.6911424,336.5,273,310,255,98,1.079532937,474.2834076,339.9544543,50.50672479,35.86886371,88.57455326,343,470,345,462,8980,98.92046706
4.57E-05,0.5,red,10,C,472.0824764,339.8214439,54.03309158,36.02943114,123.7267797,343,469,345,454,9336,268.4226804,332.8041237,28.96795466,37.92032194,-177.6663445,342,268,327,280,97,1.03898886,474.2206949,339.8951185,50.01421643,36.00395592,111.7084708,343,469,345,454,9239,98.96101114
1.52E-05,0.5,red,10,C,473.2466017,340.5621321,53.6628866,35.79462171,130.2856827,344,470,345,462,9343,271.275,339.4375,24.98555279,42.28889304,104.0933544,342,273,302,273,80,0.856256021,474.9909317,340.571845,50.43676997,35.7359343,128.5442707,344,470,345,462,9263,99.14374398
5.08E-06,0.5,red,10,C,472.2972335,339.7985203,54.55579928,35.96651767,107.8470243,343,469,345,470,9326,270.3564356,338.5841584,28.89276178,34.81243092,203.429703,343,273,343,273,101,1.082993781,474.5081843,339.8118157,50.48224039,35.98054866,104.1078933,343,469,345,470,9225,98.91700622
0,0.5,red,10,C,476.8502212,340.6308406,57.03450937,35.90791534,149.7367372,343,472,345,464,9267,276.75,332.2065217,25.08080348,37.31703734,85.16208791,333.5,274.5,311,290,92,0.992770044,478.8566757,340.7153134,53.60741569,35.88560416,133.3192323,343,473,345,464,9175,99.00722996
10,0.16,red,10,C,275.607717,422.3747767,30.50303959,57.32021584,-35.68276388,423,278,405,278,8397,273.9557799,423.1365056,24.2703292,56.84743129,98.74981782,423,278,405,278,8322,99.10682387,462.7534247,339.0547945,67.3652525,44.28283164,500.4442542,342,465,341,357,73,0.869358104
0.1,0.16,red,10,C,274.3094226,436.9748209,25.01413466,54.63463559,93.73605149,438,278,392,280,8936,274.1505882,437.1065546,24.49362015,54.51247155,108.5967941,438,278,392,280,8925,99.87690242,403.1818182,330.0909091,73.44088532,50.99500867,2011.881818,321,414,397,348,11,0.123097583
0.033333333,0.16,red,10,C,275.559305,437.649961,24.77879677,52.01312319,119.5496654,439,278,449,285,8979,275.4045972,437.8445659,24.47828334,51.72028941,132.5490017,439,278,449,285,8962,99.81066934,357.1176471,335.0588235,43.1478307,93.18427348,1753.555147,327,336,311,336,17,0.18933066
0.011111111,0.16,red,10,C,277.1382468,403.9994549,24.7042096,48.11687852,99.38847358,404,280,394,293,9172,276.9113274,404.133829,24.27982282,48.04636247,107.046532,404,280,394,293,9146,99.71652857,356.9615385,356.7307692,39.91939956,50.57711553,1237.269231,357,340,384,337,26,0.283471435
0.003703704,0.16,red,10,C,293.5529386,366.4560285,45.69175853,40.98951402,-182.4375963,366,288,350,283,9256,281.2983014,369.2528413,25.13424442,40.40772685,50.61657474,368,283,350,283,8183,88.40751945,387.2048644,345.0710945,57.58132284,39.05851987,297.642725,348,370,350,350,1069,11.54926534
0.001234568,0.16,red,10,C,460.0369348,340.514965,57.92137604,36.27199052,-2.044815605,343,458,345,445,9422,290.1380753,355.3012552,26.15487514,40.70576475,199.6557083,355,293,348,288,239,2.53661643,464.4748421,340.1358092,51.49268006,36.06883199,58.98767802,343,460,345,445,9182,97.45277011
0.000411523,0.16,red,10,C,473.1429475,338.59572,55.73986398,36.12498451,87.27297877,342,470,345,469,9486,277.3333333,341.4057971,23.13621217,37.76059214,32.03921569,343,280,310,280,69,0.727387729,474.5776787,338.5751301,53.31802262,36.11401499,91.7428093,342,470,345,469,9417,99.27261227
0.000137174,0.16,red,10,C,474.8550022,339.275981,53.41714392,35.99589897,55.46244684,343,470,345,454,9276,276.8571429,351.8412698,26.32174199,44.57874741,4.880184332,358,278,363,274,63,0.679172057,476.2089439,339.1900575,50.97354509,35.91801498,72.93976761,343,471,345,454,9213,99.32082794
4.57E-05,0.16,red,10,C,476.5360077,339.1039155,54.88637343,35.83606445,88.45720535,343,472,345,470,9373,274.164557,342.7468354,26.89649218,40.2570167,168.9524505,345,273,350,267,79,0.842846474,478.2561868,339.0729503,51.7777899,35.79698808,94.11151462,343,472,345,470,9294,99.15715353
1.52E-05,0.16,red,10,C,476.1598702,339.2827474,53.2049808,35.52954003,82.79436384,342,472,345,470,9245,272.6075949,340.3670886,28.80901645,37.2920481,251.415125,343,274,314,274,79,0.854515955,477.9142483,339.2734017,49.87867506,35.51595978,83.287277,342,473,345,470,9166,99.14548405
5.08E-06,0.16,red,10,C,477.1874129,339.318752,53.95281972,35.78126736,86.63680265,342,473,345,472,9327,274.8787879,332.4545455,24.89517417,37.77430214,-113.1902098,338.5,273,339,255,66,0.70762303,478.6291977,339.3676709,51.31771265,35.76408946,78.08051639,342,473,345,472,9261,99.29237697
0,0.16,red,10,C,478.9707658,338.9401546,55.03968708,35.23294032,103.1433774,342,475,345,464,9441,271.6571429,338.4285714,28.05785209,42.2184009,223.3954451,345,267,333,262,70,0.741446881,480.5193683,338.9439761,52.17971084,35.1782101,101.4706156,342,476,345,464,9371,99.25855312
10,0.125,red,10,C,273.5913398,423.8101235,31.57726087,56.87943569,-75.64550253,425,274,445,293,8337,271.6670705,424.6308457,24.32779576,56.31155456,77.02103039,426,274,445,293,8254,99.00443805,466.5243902,341.9268293,64.86400314,54.44280734,567.5079795,336.5,466,306,445,82,0.98356723
0.1,0.125,red,10,C,274.486991,437.5498775,25.98508526,54.62747868,41.91619736,439,278,443,294,8571,274.1246784,437.8107602,24.61247928,54.35008002,79.96323893,439,278,443,294,8550,99.75498775,422,331.3333333,86.55287401,64.65395064,272.95,341,454,343,318,21,0.245012251
0.033333333,0.125,red,10,C,274.8111062,437.8955174,25.01137917,51.25876109,115.5183458,438,278,421,278,8968,274.7098862,437.9772372,24.62497579,51.15633033,126.592101,438,278,421,278,8962,99.93309545,426,315.8333333,87.6150672,63.74140465,2452.4,311.5,440.5,353,486,6,0.06690455
0.011111111,0.125,red,10,C,276.3642227,404.923399,24.42323844,48.42194025,111.9996128,404,280,384,283,8838,276.2921386,404.9805165,24.33979179,48.39447514,115.218109,404,280,384,283,8828,99.88685223,340,354.5,12.21110606,48.83589299,537.1111111,368.5,338.5,386,347,10,0.113147771
0.003703704,0.125,red,10,C,300.8597892,364.4786543,54.49501245,40.97958051,-345.6589238,364,290,357,293,9393,280.8257428,368.9688595,26.06003115,40.13448151,32.3230182,368,283,357,293,7707,82.05046311,392.7234803,343.9195471,56.72250762,38.49645988,219.6205545,345,378,348,345,1678,17.86436708
0.001234568,0.125,red,10,C,467.6830902,340.4110211,58.16458013,35.74584068,13.30327694,343,466,345,477,9255,284.3640777,358.7912621,24.56427052,41.49957533,63.79831873,355,285,345,262,206,2.225823879,471.8563377,339.9925959,51.61331267,35.49605292,90.62084158,343,467,345,477,9049,97.77417612
0.000411523,0.125,red,10,C,471.363646,338.6369899,53.87907743,35.97813638,98.98277375,342,467,345,445,9435,281.5862069,349.8965517,29.38613737,37.51803761,13.64065336,353,279.5,340,253,58,0.614732379,472.5374853,338.5673456,51.87959967,35.95952189,112.8122417,342,467,345,445,9377,99.38526762
0.000137174,0.125,red,10,C,475.4366407,339.6971118,53.51255447,35.18863682,106.2605983,343,471,345,470,9383,269.8656716,337.1641791,26.86435936,34.04924999,31.7648123,343,273,280,273,67,0.714057338,476.931723,339.7187332,50.70138992,35.19816151,102.5111783,343,472,345,470,9315,99.27528509
4.57E-05,0.125,red,10,C,476.2221744,338.9983854,53.35420978,35.59217899,111.9138048,343,471.5,345,470,9290,278.5714286,337.1111111,22.72182004,39.14493792,192.6451613,345,280,354,268,63,0.678148547,477.5716918,339.0112713,50.93188955,35.56868952,108.818832,343,472,345,470,9227,99.32185145
1.52E-05,0.125,red,10,C,476.3448168,339.4471204,52.97290787,35.67550605,95.22155539,343,471,345,462,9550,273.275,339.6,31.89967245,40.77191089,409.8051282,348.5,268,380,268,40,0.418848168,477.1989485,339.4464774,51.37668068,35.65497937,94.07248552,343,472,345,462,9510,99.58115183
5.08E-06,0.125,red,10,C,476.6905882,339.0747594,53.1847094,35.43768587,67.56682841,342,472,345,470,9350,272.5806452,340.8387097,25.45684126,37.81975958,-42.47858276,344,274,363,294,62,0.663101604,478.0530792,339.0629845,50.6286089,35.42312367,70.71658756,342,473,345,470,9288,99.3368984
0,0.125,red,10,C,478.9676936,339.8646769,53.53093056,35.30290122,76.44657456,343,475,345,464,9348,273.4,339.2428571,24.69782599,36.71173872,27.77101449,341,273,328,268,70,0.748823278,480.5186463,339.8693684,50.61007806,35.29407353,75.84505759,343,475,345,464,9278,99.25117672
10,0.09,red,10,C,275.1929932,422.1737061,33.30561964,57.25561178,-113.008867,423,275,427,293,8192,272.778725,423.193106,24.35644603,56.63599456,83.73728566,424,274,427,293,8094,98.80371094,474.5918367,337.9795918,59.31513545,44.17420519,637.352409,339.5,472.5,345,468,98,1.196289063
0.1,0.09,red,10,C,274.7537611,437.9882743,25.85370321,53.27297664,67.39140377,439,278,445,280,9040,274.3149606,438.2443163,24.19192593,53.03752247,110.6312269,439,278,445,280,9017,99.74557522,446.7826087,337.6086957,61.34474603,51.61724441,449.1383399,330,443,314,509,23,0.254424779
0.033333333,0.09,red,10,C,275.5175215,437.6278719,25.46359723,51.94500755,74.92789734,437,278,427,280,8618,275.2738787,437.778178,24.39020261,51.77932385,99.48156123,437,278,427,280,8606,99.86075656,450.25,329.8333333,95.99727742,60.77504472,1450.227273,326.5,445,383,603,12,0.139243444
0.011111111,0.09,red,10,C,276.4505624,406.5211569,24.96561796,47.57121529,100.7317349,405,280,389,288,9335,276.3097155,406.6566828,24.77345383,47.40269927,106.3371774,405,280,389,288,9315,99.78575254,342.05,343.4,28.32048728,77.61944954,1726.189474,346,336.5,347,325,20,0.214247456
0.003703704,0.09,red,10,C,305.4567541,362.3818162,61.3839138,40.24656177,-402.1086482,362,290,345,285,9261,280.4484627,367.3176216,25.80618878,39.6987883,32.03553983,367,283,345,285,7383,79.72141237,403.9252935,342.9669157,61.93496555,36.36800948,285.7764913,345,391,350,350,1874,20.23539575
0.001234568,0.09,red,10,C,471.4944665,339.7779091,56.18420212,36.37528254,16.83076105,343,469,345,464,9307,276.66875,360.1875,27.52716711,40.66076679,59.20715409,362.5,278,361,267,160,1.719136134,474.9023724,339.420903,50.23025685,36.19602087,86.87424737,343,470,345,464,9147,98.28086387
0.000411523,0.09,red,10,C,474.3900499,339.1787419,53.94012129,35.23909095,88.77602016,342,471,345,462,9427,274.578125,338.875,28.97004731,28.51760804,45.83531746,341,273.5,345,298,64,0.678901029,475.7558475,339.1808181,51.46825831,35.28185543,88.65673469,342,472,345,462,9363,99.32109897
0.000137174,0.09,red,10,C,474.4022388,339.1394456,53.88004169,35.35691263,69.40312098,342,470,345,464,9380,265.4810127,335.6708861,28.48160034,38.86819328,78.54495294,341,267,321,273,79,0.842217484,476.1767552,339.1689066,50.46773633,35.32643113,63.12594813,342,471,345,464,9301,99.15778252
4.57E-05,0.09,red,10,C,478.2701994,339.013851,53.01026779,35.55688947,96.77587718,343,474,345,470,9530,266.6610169,329.0338983,25.92270352,39.07859724,30.25306838,336,268,354,290,59,0.619097587,479.5884278,339.0760215,50.42582317,35.52733716,83.95431172,343,474,345,470,9471,99.38090241
1.52E-05,0.09,red,10,C,478.7316816,338.8780179,54.55631411,35.70083983,104.3869207,342,475,345,462,9485,272.8358209,342.1044776,31.92918159,40.66423279,209.6992311,347,274,361,221,67,0.706378492,480.1964324,338.8550648,51.83299019,35.6644676,108.419999,342,475,345,462,9418,99.29362151
5.08E-06,0.09,red,10,C,479.0469484,339.1367762,52.98815393,35.3704101,66.29773067,343,475,345,445,9585,269.9183673,335.1428571,28.21704326,34.97379972,118.9285714,333,268,302,260,49,0.511215441,480.1215394,339.1572987,50.91423239,35.3730854,61.72540019,343,476,345,445,9536,99.48878456
0,0.09,red,10,C,479.647625,338.6223059,52.93606102,35.43455773,116.2832402,342,476,345,477,9558,273.4821429,341.2678571,28.08622507,35.37307197,27.34123377,340.5,275.5,372,262,56,0.585896631,480.8626605,338.6067144,50.6179369,35.43619257,120.0440756,342,477,345,477,9502,99.41410337
10,0.0625,red,10,C,275.5350918,421.0244016,31.17104115,56.20961524,-62.49301212,422,278,414,290,8606,273.6026303,421.8608502,24.01997921,55.67785678,81.96807011,422,277,414,290,8516,98.95421799,458.3888889,341.8777778,67.63263198,49.85818716,905.1491885,343.5,465,345,500,90,1.045782013
0.1,0.0625,red,10,C,274.4856216,436.1657156,25.14615826,52.94636901,101.6398606,437,278,464,293,8937,274.3037634,436.2510081,24.39295063,52.87473174,116.9458123,437,278,464,293,8928,99.89929507,454.8888889,351.5555556,75.48417789,59.59050073,224.0694444,374,463,402,463,9,0.100704935
0.033333333,0.0625,red,10,C,275.7311255,436.7471051,24.74838679,51.05294966,117.0746703,438,278,445,285,8636,275.6054035,436.9080473,24.39377992,50.84875815,128.5935388,438,278,445,285,8624,99.86104678,374.2,320.9,77.57405064,55.24179175,2458.8,340.5,335,344,325,10,0.115794349
0.011111111,0.0625,red,10,C,276.8695652,396.1600644,25.33132503,46.74300778,89.69942863,394,280,389,293,9315,276.5461986,396.257269,24.34982809,46.64379667,93.29726781,394,280,389,293,9286,99.68867418,385.3703704,371.7777778,75.91196731,62.94401257,1914.123932,366,348,342,337,27,0.289855072
0.003703704,0.0625,red,10,C,325.5939008,358.0914875,77.44495869,40.5694108,-687.4011315,359,298,345,283,9116,279.1693881,366.3021606,26.71797252,39.65640626,30.87969004,366,282,345,283,6063,66.50943396,417.9360236,341.8005249,60.85442535,37.31680213,145.2405981,345,411,345,350,3048,33.43571742
0.001234568,0.0625,red,10,C,472.7165564,338.4834649,55.75460427,35.80474888,9.618539021,342,470,345,477,9374,280.6293103,364.2155172,28.6233502,46.59927337,20.75884558,358.5,284,353,267,116,1.23746533,475.1233528,338.1610499,51.66423697,35.5340236,72.19575251,342,471,345,477,9258,98.76253467
0.000411523,0.0625,red,10,C,473.5650743,338.9369427,55.2335976,35.12416292,66.60883896,342,470,345,462,9420,278.75,350.7666667,31.16637965,40.33729261,231.059322,354.5,274,361,268,60,0.636942675,474.8138889,338.8611111,53.09718865,35.07785282,80.44866498,342,470,345,462,9360,99.36305732
0.000137174,0.0625,red,10,C,480.8796247,339.0780467,55.48620003,35.96367458,40.28994612,342,477,345,470,9379,277.5483871,345.4354839,25.38986336,36.76893778,130.3146483,345,278,373,288,62,0.661051285,482.2326929,339.0357411,53.08488783,35.95650774,48.3650186,342,477,345,470,9317,99.33894872
4.57E-05,0.0625,red,10,C,478.0587681,339.3037922,52.92791191,35.34008538,80.20215533,342,474,345,462,9546,277.7346939,338.4081633,32.16285092,39.9947488,153.5688776,340,285,324,293,49,0.513304002,479.092345,339.3084132,51.01421042,35.31680197,78.90917456,342,475,345,462,9497,99.486696
1.52E-05,0.0625,red,10,C,479.0816787,339.4067833,55.56106235,34.7274617,96.10309552,343,476,345,486,9317,267.8133333,336.5466667,27.85177627,35.24136595,-41.13981982,342,267,381,255,75,0.804980144,480.796148,339.4299935,52.35152501,34.72423121,92.26859731,343,476,345,486,9242,99.19501986
5.08E-06,0.0625,red,10,C,478.6745253,338.7926142,53.17203163,35.05841867,82.66374089,342,475,345,477,9586,279.2156863,340.6666667,26.64155681,34.90768779,-52.98666667,342,282,342,274,51,0.532025871,479.7413739,338.7825905,51.23195751,35.06077661,85.39404951,342,476,345,477,9535,99.46797413
0,0.0625,red,10,C,478.6020267,338.7706667,52.58945883,35.70277244,73.49182391,342,475,345,462,9375,267.6447368,333.6184211,27.11934313,39.02066704,188.0626316,331.5,267,345,260,76,0.810666667,480.3261641,338.8127756,49.14868481,35.6736104,63.61882681,342,476,345,462,9299,99.18933333
10,0,red,10,C,275.7091354,427.7753422,31.4326402,55.57897057,-79.56346045,429,278,391,288,8987,273.8575118,428.5482821,23.97901989,54.94767021,78.0337754,429,278,391,288,8906,99.09869812,479.2962963,342.7901235,68.02103433,59.2894839,54.40046296,343,483,350,492,81,0.90130188
0.1,0,red,10,C,275.7132361,446.8216631,25.74196525,52.60745416,64.31002051,447,278,450,294,8983,275.3243666,447.0950999,24.38847381,52.37680021,104.3977048,448,278,450,294,8959,99.73282868,420.875,344.75,71.21083973,37.66124753,-43.64130435,346,434,314,336,24,0.267171324
0.033333333,0,red,10,C,276.8886859,438.6806713,24.60775751,51.37000439,139.8921734,439,280,414,283,8759,276.8142351,438.7136982,24.40509719,51.25862897,141.3434042,439,280,414,283,8753,99.93149903,385.5,390.5,62.83231653,142.7820017,3911.5,337.5,381,310,424,6,0.06850097
0.011111111,0,red,10,C,277.0341319,393.4376983,25.2879075,46.41140801,114.8335271,391,280,381,278,9141,276.7038217,393.6363936,24.52318319,46.26076211,128.880544,392,280,381,278,9106,99.61710973,362.9714286,341.7428571,56.81004764,56.51930584,947.2571429,339,337,348,337,35,0.382890275
0.003703704,0,red,10,C,353.8645169,352.0407569,87.56450322,39.69594568,-863.9557317,353,331,345,283,8931,279.5447828,364.3560233,28.1618723,38.8261809,30.17016693,363,283,345,283,4466,50.00559848,428.303139,339.6910314,59.04789576,36.59572952,75.48906157,343,425,345,435,4460,49.93841675
