ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
1.52E-05,1,green,10,A,512.2311364,338.3030365,68.21117329,36.64333885,507.146891,340,503,345,498,9847,267.375,339.3,28.16133693,35.27561808,63.01282051,341.5,275.5,340,290,40,0.406215091,513.2298358,338.2989701,66.50585809,36.65048914,509.9648298,340,503,345,498,9807,99.59378491
5.08E-06,1,green,10,A,509.8301005,337.9796892,67.70092819,36.62059309,506.037987,340,502,345,503,9847,271.1818182,328.6136364,27.00927724,57.77511169,608.141649,324.5,268,321,255,44,0.4468366,510.9012547,338.021728,65.90893102,36.49724657,495.5631537,340,502,345,503,9803,99.5531634
0,1,green,10,A,508.4462398,338.4247967,67.98318874,36.7418985,557.1315904,340,500,345,483,9840,264.9318182,336.1136364,30.72337019,29.60375205,157.9149049,338.5,264.5,334,290,44,0.447154472,509.5400163,338.4351776,66.11170286,36.77172638,556.4015222,340,500,345,483,9796,99.55284553
10,0.5,green,10,A,263.4290175,485.7670691,36.6097148,81.33258097,121.5720975,478,262,435,255,9608,260.2724105,487.8154366,24.32231037,79.91045767,567.1256783,480,262,435,255,9471,98.57410491,481.649635,344.1605839,69.42141042,46.24729461,676.4757943,340,467,303,421,137,1.425895087
0.1,0.5,green,10,A,265.1047287,512.7774131,29.0589479,80.49321252,928.5059767,504,263,483,273,9749,264.7603781,512.9377312,27.78353279,80.19774417,963.7780073,504,263,483,273,9732,99.82562314,462.2352941,421,60.23343072,163.6921654,-1209,355,450,325,450,17,0.174376859
0.033333333,0.5,green,10,A,267.7005725,508.3345942,31.47478836,75.03237339,1158.632453,501,267,464,262,9782,267.1738417,507.74918,29.73193608,73.79419846,1037.175437,501,267,464,262,9756,99.73420568,465.3461538,728,43.81775193,165.6555462,3324.64,788,462.5,794,487,26,0.265794316
0.011111111,0.5,green,10,A,268.591978,473.268248,30.20032325,61.48910485,724.3954529,471,267,462,260,9823,267.9506639,472.7958121,27.87886097,60.30660147,639.374847,471,267,462,260,9790,99.66405375,458.8484848,613.4242424,68.78186589,166.2257558,-836.2149621,693,447,738,442,33,0.335946249
0.003703704,0.5,green,10,A,281.7612553,400.1461389,68.51745666,55.32581792,-357.8638758,398,267,392,267,9751,265.1513664,404.0307864,27.19691936,53.44552029,311.4627647,402,267,398,267,8965,91.93928828,471.3834395,355.8280255,103.7568758,57.15218432,1143.10174,350,452,350,394,785,8.050456363
0.001234568,0.5,green,10,A,486.1147724,336.6314509,71.09226917,37.47699534,340.3906102,339,479,345,464,9863,269.962406,370.0977444,30.09817422,53.50260043,68.02642971,365,268,330,238,133,1.348474095,489.0693731,336.1739979,66.80921868,37.00496868,444.3623755,339,480,345,464,9730,98.6515259
0.000411523,0.5,green,10,A,516.1173122,335.6926909,67.83301914,37.20079497,450.2304427,337,508,345,500,9837,272.8,348.6666667,21.9833793,45.12689643,-167.7931034,350,271.5,350,280,30,0.304971028,516.8616294,335.653003,66.57543481,37.16979875,461.791365,337,508,345,500,9807,99.69502897
0.000137174,0.5,green,10,A,500.760927,335.3470218,65.01224984,36.64288961,454.8622746,337,493,345,472,9838,270.9166667,331.3958333,30.3811485,46.32665681,268.6294326,332,269.5,325,255,48,0.487904046,501.8878447,335.3663943,63.10763656,36.59103644,451.3279498,337,493,345,472,9790,99.51209595
4.57E-05,0.5,green,10,A,505.6937494,335.4013778,64.78028738,36.85284373,464.335498,337,498,345,475,9871,269.4222222,350.0444444,28.52310777,61.60503062,866.7989899,345,270,347,273,45,0.455880863,506.7757989,335.3343171,62.89044644,36.69291141,478.499084,337,499,345,475,9826,99.54411914
1.52E-05,0.5,green,10,A,525.0521192,335.2751977,70.2558504,36.71863422,502.5160276,337,515,345,509,9862,262.8333333,321.6666667,25.08016134,42.33681373,-453.6231884,320,263.5,267,260,24,0.243358345,525.6918073,335.308396,69.12518869,36.70018752,496.0753336,337,515,345,509,9838,99.75664165
5.08E-06,0.5,green,10,A,511.4763262,335.3635068,67.22704921,36.77980424,491.605246,337,503,345,475,9821,264.2325581,329.3255814,27.29018418,44.99879413,264.803433,337,267,339,267,43,0.437837287,512.5636122,335.3900593,65.31553686,36.74022253,486.0353261,337,503,345,475,9778,99.56216271
0,0.5,green,10,A,511.5960696,335,66.40236436,37.44792447,522.8108961,337,503,345,503,9821,263.5853659,323.7317073,25.74779176,35.42599638,-6.08902439,326,267,345,268,41,0.417472762,512.6357873,335.0472393,64.54517984,37.45074848,513.2616082,337,503,345,503,9780,99.58252724
10,0.16,green,10,A,258.9495222,505.6926672,36.36983471,74.45733429,134.294031,502,255,475,274,9628,256.0867368,507.5734737,25.33483639,72.76494417,547.4898892,502,255,475,274,9500,98.67054425,471.421875,366.1015625,78.41607273,65.72393227,-474.1927904,357,468,357,470,128,1.329455754
0.1,0.16,green,10,A,265.0161675,521.1099596,48.92055516,71.47999837,76.23982652,516,260,504,268,9649,260.0545109,523.6754701,28.24600982,68.87909513,694.6032179,517,260,504,268,9466,98.10343041,521.6666667,388.4043716,133.653576,77.92783632,2826.514652,371,508,350,384,183,1.896569593
0.033333333,0.16,green,10,A,276.4349953,526.8103466,60.94927559,69.26918141,203.8115304,525,267,512,260,9607,268.6797428,530.1345123,34.63754574,64.88704549,1075.468959,526,267,512,260,9330,97.11668575,537.6498195,414.8447653,135.0015168,108.3119877,966.4019646,379,528,357,397,277,2.88331425
0.011111111,0.16,green,10,A,362.8872938,393.8694767,119.9124041,73.88906274,-4285.851694,384,302,345,253,9822,274.6932515,431.9738826,25.83306667,64.81481213,147.5047851,432,273,404,253,5705,58.0838933,485.1679222,341.0408262,87.50884804,49.01744141,685.7284368,339,478,345,475,4115,41.89574425
0.003703704,0.16,green,10,A,499.2596213,334.5535532,69.39579815,37.78117118,502.4102881,336,491,345,475,9822,271.1666667,366.8666667,29.09724588,53.63071049,179.3954802,357.5,265,334,262,60,0.610873549,500.6615448,334.3549478,67.2197455,37.58121909,549.9978227,336,491,345,475,9762,99.38912645
0.001234568,0.16,green,10,A,510.4637416,333.4449523,65.20650212,36.66558919,339.5161349,336,502,345,503,9846,265.68,333.68,26.39715894,35.91624516,421.3516667,325,262,345,255,25,0.253910217,511.0868547,333.4443539,64.0942875,36.66926664,339.4975526,336,502,345,503,9821,99.74608978
0.000411523,0.16,green,10,A,536.2237299,335.1330341,75.38193764,37.25297241,605.9185039,336,528,345,487,9802,278,347.7857143,33.70688129,20.02759086,360.3846154,349,264.5,350,248,14,0.142827994,536.5930732,335.1149367,74.78994952,37.26938447,610.9869002,336,528,345,487,9788,99.85717201
0.000137174,0.16,green,10,A,508.4493298,333.5702681,65.75137484,36.78332277,388.608669,336,499.5,345,475,9848,273.4772727,340.9318182,33.61511886,43.24478607,329.1495772,339.5,274,343,268,44,0.446791227,509.503876,333.5372297,63.94345123,36.75103149,396.7078532,336,500,345,475,9804,99.55320877
4.57E-05,0.16,green,10,A,511.2297916,333.6209456,66.43848789,37.59592556,418.4296993,336,503,345,478,9835,270.9393939,337.4242424,29.89767904,54.70947719,386.8077652,333,273,322,218,33,0.33553635,512.0387676,333.6081412,65.04577534,37.52854081,421.663086,336,503,345,478,9802,99.66446365
1.52E-05,0.16,green,10,A,516.451243,333.7143582,67.8558136,37.03508082,396.5085497,336,508,345,477,9855,251.8205128,325.3076923,30.87485077,47.38595942,416.2145749,325,246,325,231,39,0.395738204,517.5026487,333.7477588,65.87600691,36.98745564,387.5978154,336,509,345,477,9816,99.6042618
5.08E-06,0.16,green,10,A,529.5405077,333.6796804,69.21399374,36.72180072,466.5272899,336,521,345,504,9887,251.3333333,334.75,21.35131818,37.08742742,425.8181818,335.5,251.5,342,229,12,0.121371498,529.8785823,333.6783797,68.5690347,36.72323188,466.9822136,336,521,345,504,9875,99.8786285
0,0.16,green,10,A,536.6411634,333.3813336,69.26039391,37.49937744,444.6137937,336,528,345,512,9868,262.9285714,333.9285714,24.66846098,27.70299702,38.99450549,338,269,328,255,14,0.14187272,537.0300386,333.3805561,68.53038147,37.51250938,445.4072217,336,528,345,512,9854,99.85812728
10,0.125,green,10,A,270.1569224,493.1684686,67.65905623,70.61847634,-1377.450332,494,258,462,218,9527,256.234528,500.5179207,26.12555605,63.73564768,253.790019,498,255,462,218,8984,94.30040936,500.5046041,371.5709024,113.0206014,67.92639032,1341.604378,360,482,348,373,543,5.699590637
0.1,0.125,green,10,A,289.7705981,490.4306775,93.1573745,78.88815173,-3007.79223,496,267,492,262,9564,261.9264947,505.3760844,28.66667535,66.16509365,337.4055346,503.5,262,492,262,8530,89.18862401,520.0087294,367.1629486,119.5028168,66.47289122,1152.157799,355,511,350,420,1031,10.78000836
0.033333333,0.125,green,10,A,327.0218535,454.6318292,110.6856874,82.39545467,-4730.675956,464,283,462,274,9884,275.0610073,482.2712876,25.67105176,66.22939083,269.6156685,483,274,462,274,7704,77.94415217,510.7260211,356.9412575,99.74216861,55.14349959,615.1620435,351,507,357,525,2179,22.04573047
0.011111111,0.125,green,10,A,473.6055777,343.6267239,96.65898485,47.9070924,-1200.636925,341,479,345,464,9789,266.094984,417.5635005,28.55626001,62.86774267,-68.42751234,420,265,378,273,937,9.571968536,495.5709444,335.8003841,72.14368567,38.47224572,475.6551643,337,487,345,464,8852,90.42803146
0.003703704,0.125,green,10,A,506.6364377,333.5779135,66.53278055,36.63563634,372.7803651,336,498,345,475,9825,259.4594595,339.6756757,29.07709541,47.59029666,-21.31906907,339,262,328,221,37,0.376590331,507.570801,333.5548631,64.87207424,36.58923335,379.9877368,336,498,345,475,9788,99.62340967
0.001234568,0.125,green,10,A,509.9518097,332.9768198,67.47845626,37.49968272,418.8016281,335,501,345,478,9836,257.3409091,340.9772727,23.02066128,37.4311701,-81.10835095,343,257.5,381,253,44,0.447336316,511.0869077,332.9408701,65.44784949,37.49804579,430.1629373,335,501,345,478,9792,99.55266368
0.000411523,0.125,green,10,A,509.5987774,332.6667346,66.74579859,37.26537619,404.2999389,334,501,345,486,9815,257.7575758,332.7272727,27.34276676,33.14388398,26.52556818,334,255,317,253,33,0.336220071,510.4483746,332.6665304,65.21410118,37.28001655,405.6288312,334,501,345,486,9782,99.66377993
0.000137174,0.125,green,10,A,507.8145399,332.498729,66.58525565,37.08662849,382.3459103,334,500,345,486,9835,264.0196078,328.1960784,25.3980237,38.79021506,-15.78392157,333,262,333,253,51,0.518556177,509.0853434,332.521157,64.35798389,37.07830825,378.9229106,334,500.5,345,486,9784,99.48144382
4.57E-05,0.125,green,10,A,508.6373906,332.896092,65.67269061,37.0232152,401.6087304,334,500,345,472,9826,259.5,327.75,34.61339273,32.10478767,299.9130435,333,254,336,253,24,0.244249949,509.2473985,332.9086921,64.56228346,37.03499956,398.7411919,334,500,345,472,9802,99.75575005
1.52E-05,0.125,green,10,A,513.7726579,331.8312481,67.68799291,37.31807283,390.6307059,334,506,345,503,9831,260.5740741,336.0925926,25.88552583,36.40872201,180.5873515,337.5,263.5,336,240,54,0.549282881,515.1711159,331.807712,65.17100501,37.32349966,397.80224,334,507,345,503,9777,99.45071712
5.08E-06,0.125,green,10,A,528.9968525,332.1600162,68.83134867,37.63056045,427.4385622,334,521,345,504,9849,268.48,332.76,27.48199411,45.9549417,-131.13,350,267,366,240,25,0.253832876,529.6598127,332.1584894,67.63725029,37.6098699,429.2456145,334,521,345,504,9824,99.74616712
0,0.125,green,10,A,517.2238502,332.9458689,66.61463861,37.15743256,385.9520798,335,509,345,503,9828,271.2068966,320.0689655,29.66886212,42.21114531,94.34236453,334,278,357,293,29,0.295075295,517.9519339,332.983978,65.33344713,37.13727546,377.4206423,335,509,345,503,9799,99.7049247
10,0.09,green,10,A,424.6897011,376.0367527,135.9041651,72.37986789,-4975.714713,358,437,345,267,9768,268.0570028,443.4713454,28.90296138,70.5661807,-412.4637248,449,267,464,267,3263,33.4049959,503.413756,342.1923373,93.89630077,44.04249881,694.3862427,341,493,345,449,6499,66.53357903
0.1,0.09,green,10,A,466.7789109,372.0325311,140.1047007,76.87025077,-6049.313358,352,493,345,253,9806,269.8739026,466.4329609,30.16357371,72.03169971,-118.8859019,472,268,488,253,2506,25.55578217,534.4037539,339.6331004,90.38693288,45.24479479,485.7744934,339,529,345,498,7299,74.43401999
0.033333333,0.09,green,10,A,495.8154146,346.3207953,103.8967453,55.97460502,-2069.741005,340,506,345,462,9757,269.2600619,446.1671827,27.72709509,74.13995112,-103.5414566,456,270,472,274,969,9.931331352,520.7963132,335.3113336,74.93936656,40.65135735,483.0153963,336,514,345,462,8788,90.06866865
0.011111111,0.09,green,10,A,510.0450377,333.125535,67.58161922,36.77656285,357.928107,335,502,345,475,9814,260.6458333,346.9375,30.04145333,41.0160354,333.8710106,343,256.5,328,253,48,0.489097208,511.2708376,333.057649,65.40744929,36.74403866,375.0962128,335,502,345,475,9766,99.51090279
0.003703704,0.09,green,10,A,510.0047735,332.3538493,64.54726559,37.25918062,373.1360456,334,502,345,486,9846,261.3529412,337.9705882,25.24171914,37.06626768,-144.2923351,334.5,262,330,218,34,0.345317896,510.8663881,332.3343865,62.95743445,37.26025442,379.771214,334,502,345,486,9812,99.6546821
0.001234568,0.09,green,10,A,515.0159197,332.3050091,67.03460466,36.72666386,368.7080533,334,506,345,475,9862,262.3448276,333.6551724,34.35141488,38.84702219,583.2660099,336,255,333,262,29,0.294058,515.7611105,332.3010272,65.68614183,36.72224513,369.1437259,334,506,345,475,9833,99.705942
0.000411523,0.09,green,10,A,514.5919219,332.5839862,65.21440032,36.09326024,289.5534563,334,506,345,494,9829,258.88,330.24,24.48863682,35.0800038,137.28,331,258,310,274,25,0.254349374,515.243982,332.5899633,63.99307763,36.09735221,288.4233202,334,506,345,494,9804,99.74565063
0.000137174,0.09,green,10,A,518.8571138,331.8099939,67.08844748,36.7038686,291.6023645,334,510,345,503,9826,256.9047619,344.5714286,33.46625877,34.62307241,321.1571429,346,255,333,260,21,0.213718705,519.418154,331.7826619,66.03726367,36.70510279,298.7475608,334,510,345,503,9805,99.78628129
4.57E-05,0.09,green,10,A,514.8921698,332.6892373,66.83622779,36.47418465,328.954267,335,505,345,486,9821,271.7906977,330.8372093,28.81183465,32.5246648,126.5603544,331,278,325,274,43,0.437837287,515.9612395,332.6973819,64.97768738,36.49188571,327.8684983,335,506,345,486,9778,99.56216271
1.52E-05,0.09,green,10,A,523.0954748,332.7006899,68.0783647,36.7264174,395.8923035,335,514,345,504,9856,262.48,326.08,21.94713345,35.6837031,-104.665,324,260,357,288,25,0.253652597,523.7582138,332.7175262,66.87374591,36.72927346,392.755296,335,514,345,504,9831,99.7463474
5.08E-06,0.09,green,10,A,539.1966599,333.4856275,74.38285474,37.15063729,468.2699085,336,529,345,498,9880,253.1666667,329.8888889,27.48100949,31.28782678,331.8431373,332,248,277,248,18,0.182186235,539.7187183,333.4921923,73.43020152,37.16151077,466.6712647,336,529,345,498,9862,99.81781377
0,0.09,green,10,A,545.4536511,332.9064909,74.22346948,36.95314082,442.333428,335,536,345,545,9860,268.2,338,25.92210554,31.4607339,480.1111111,341.5,259.5,328,240,10,0.101419878,545.7351269,332.9013198,73.72906907,36.95930548,443.779119,335,536,345,545,9850,99.89858012
10,0.0625,green,10,A,549.9755847,335.9817398,79.87246952,38.58055858,535.6145126,337,542,345,523,9748,260.2755102,372.0408163,27.38905666,75.40842994,-214.7123922,354,261,314,273,98,1.005334428,552.9176166,335.615544,74.67136658,37.85593737,650.3883674,337,542,345,523,9650,98.99466557
0.1,0.0625,green,10,A,568.1223556,334.6048617,77.99773333,38.60022284,533.5505393,336,561,345,516,9832,252.7011494,376.0689655,26.11072797,69.60934064,199.5324779,361,248,354,248,87,0.884865745,570.9383273,334.2346845,72.35819602,38.01351236,654.3695654,336,562,345,516,9745,99.11513426
0.033333333,0.0625,green,10,A,555.2028321,332.4437653,70.10094109,37.3773136,520.7720289,334,547,345,533,9816,256.53125,321.78125,28.89244167,36.07674112,-40.2671371,324,254,324,229,32,0.32599837,556.1796811,332.4786386,68.07958295,37.37828253,512.1522594,334,547,345,533,9784,99.67400163
0.011111111,0.0625,green,10,A,519.2094938,332.1063224,66.49681568,36.86357451,417.5691643,334,511,345,514,9838,265.9117647,329.3529412,29.97005338,43.25812753,-83.36185383,335.5,266,315,278,34,0.345598699,520.0879233,332.1158711,64.89098998,36.84169726,416.870766,334,511,345,514,9804,99.6544013
0.003703704,0.0625,green,10,A,514.1654969,331.7575018,65.4099878,36.8704723,331.4418662,334,506,345,483,9831,270.3428571,323.0857143,33.91073304,37.31296213,557.9697479,322,268,345,268,35,0.356016682,515.0366476,331.7884851,63.8480696,36.86715212,323.1071908,334,506,345,483,9796,99.64398332
0.001234568,0.0625,green,10,A,514.9923757,331.8131544,66.82056453,37.19618227,334.1397912,334,507,345,486,9837,272.097561,333.2439024,27.58695786,39.74152771,212.0006098,324,273,317,290,41,0.416793738,516.0089833,331.8071662,65.05829734,37.18721415,336.1334323,334,507,345,486,9796,99.58320626
0.000411523,0.0625,green,10,A,518.569443,331.4752967,67.38588442,37.00628763,354.6147686,334,510,345,504,9857,262.6944444,326.4722222,24.14932054,36.87623014,-4.108730159,324.5,261.5,278,238,36,0.365222684,519.5073821,331.4936361,65.68505265,37.00739021,351.2191661,334,510,345,504,9821,99.63477732
0.000137174,0.0625,green,10,A,520.4383087,331.4112073,67.63368469,37.00032271,372.9637239,333,511,345,509,9815,258.2758621,329.0689655,33.56219871,40.31122764,279.2302956,321,258,357,221,29,0.295466123,521.2152054,331.4181484,66.18422345,36.99209397,371.4448012,333,512,345,509,9786,99.70453388
4.57E-05,0.0625,green,10,A,522.5954175,331.492668,67.92657442,36.90572912,324.7586689,334,513,345,470,9820,247.25,330.2,23.85454828,38.48253192,129.0526316,331,246,384,246,20,0.203665988,523.1573469,331.4953061,66.83769303,36.90444324,324.4433348,334,514,345,470,9800,99.79633401
1.52E-05,0.0625,green,10,A,522.4275672,332.0193562,68.85067121,37.25605569,352.5285545,334,515,345,492,9816,253.7297297,331.1621622,26.83969764,45.96950288,153.3506006,340,251,360,231,37,0.376935615,523.4442172,332.0225994,66.9437615,37.22207573,352.4230751,334,515,345,492,9779,99.62306438
5.08E-06,0.0625,green,10,A,522.5702067,331.1261582,66.97196182,36.71446311,296.6609485,333,515,345,504,9821,257.8709677,332.6774194,23.63294584,39.62018601,215.2569892,335,257,352,238,31,0.315650137,523.4083759,331.1212462,65.38461557,36.70697607,298.2451995,333,515,345,504,9790,99.68434986
0,0.0625,green,10,A,528.889126,331.0654472,68.04198231,36.86442537,306.4793579,333,521,345,504,9840,266.8,327.0333333,31.61776018,38.98495141,-161.9586207,327.5,269,348,238,30,0.304878049,529.6906218,331.0777778,66.55965894,36.85917805,304.6535891,333,521,345,504,9810,99.69512195
10,0,green,10,A,539.0747905,327.0356884,88.24880354,36.72298971,32.76952175,329,527,345,504,9667,272.2535211,334.4929577,29.9278744,35.40454904,178.8589537,339,273,339,274,71,0.734457433,541.0489787,326.9805127,85.48822419,36.72870464,46.53967264,329,528,345,504,9596,99.26554257
0.1,0,green,10,A,567.6493266,327.6442891,83.38718403,36.66029599,109.7738711,330,556,345,512,9727,260.5084746,332.4237288,25.05812063,42.0009045,172.694623,337,260,347,273,59,0.606559062,569.5236864,327.6151221,80.08013441,36.62588643,118.4217065,330,557,345,512,9668,99.39344094
0.033333333,0,green,10,A,545.9719492,328.0794431,75.48967433,36.31124956,56.09570671,330,536,345,502,9768,250.5660377,330.6981132,24.3369847,44.40702686,101.9818578,332,248,328,229,53,0.542588043,547.5835306,328.065157,72.4423599,36.2644017,60.09950845,330,537,345,502,9715,99.45741196
0.011111111,0,green,10,A,520.9915055,327.4502098,65.44657419,36.70936299,46.75418295,330,514,345,516,9771,258.0243902,330.3902439,27.06149276,36.73818045,197.3902439,331,258,336,221,41,0.419609047,522.0995889,327.4378212,63.2901751,36.7106328,49.41152752,330,514,345,516,9730,99.58039095
0.003703704,0,green,10,A,512.5396192,327.2280917,62.94110211,36.64822833,23.45282364,330,506,345,478,9768,261.8,317.4333333,25.91285129,38.27548359,29.71034483,325.5,260,343,253,30,0.307125307,513.3120764,327.2582666,61.4612556,36.64111028,15.84647508,330,506,345,478,9738,99.69287469
